0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,state,mode,isVibrating
0.0,2.947688240605368,-2.8139243599402324,7.327918927142122,3.123610481207691,-4.163577630076912,5.641293636321512,0.7662151522079966,1.8388536339987143,-1.1522813380498704,2.7152534204955545,-2.395484778387689,0.9203053041145163,1.2910003008435629,-1.0123805937733708,-0.9656825113891434,2.526224423535454,-4.652730609017795,4.240634009157399,-2.837176928550176,1.2026835979711423,-0.472932232099425,-0.38852253359138395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,seeding,step,False
0.0,3.0560006947254443,-3.132500574430484,-6.841686039822456,1.8097172214974482,-2.8517732641313716,4.610402267164984,3.14602857458942,0.07008076892120618,0.7546318361820082,1.024469630322347,-2.8769772792711317,1.0713312080661779,1.529759619227075,-1.2704750252555095,-1.2138702508266945,3.517580052256343,-6.632783170408524,6.775968370473765,-5.096174161556228,2.907853669148662,-2.5079393728157284,0.42849655030989536,0.6362337221964046,-0.1601957189872067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,seeding,step,False
0.0,3.1643131488455207,-3.4510767889207354,-6.011291006787033,0.6182607285246057,-1.5399688981858324,3.579510898008452,5.591220526782333,-1.649649882518447,1.838161589989137,-0.6663141598508602,-3.358469780154574,1.0999203452804425,2.5109706365722957,-1.5285694567376482,-1.4919233262191767,4.505311994945857,6.387164268200748,-5.688697268209869,-7.355171394562281,4.613023740326182,-4.662165422050314,0.9925771051627273,1.6925291580900266,-1.1470519235969632,0.4529429734976494,-0.19569209587155773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,seeding,step,False
0.0,3.4399068446435868,-3.7635634650311744,-5.1869855121314234,-0.5755348855036244,-0.22816453224029187,2.548619528851915,-6.366392710544083,-3.3649767105151334,2.7045988526279654,-2.3197559592207386,-3.8399622810380167,1.1308486035500938,3.541992903407831,-1.786663888219787,-1.811722215857957,4.8958491271547,4.40711170681002,-3.153362906893503,5.385831372431666,6.3181938115037015,-6.816391471284905,1.5538171688362876,2.7740468167280468,-2.98223715306772,2.6066029145784424,-1.489395437853614,0.1576832681809752,0.0505422058402792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,seeding,step,False
0.03781209308326421,3.9822107897244234,-3.6371638646534286,-4.4593235627705,-1.7693304995318533,1.0836398337052493,1.5177281596953782,-3.918880066952553,-5.077552805056829,3.368137611964203,-3.7737202766493168,-4.197392900813243,1.161776861819745,4.706611075377451,-2.040517228613439,-2.1615253769776888,5.238490731140057,2.2296514943050307,-0.6558406386604017,3.126834139425614,-6.9962873988380165,6.049033760999752,1.9740469789321724,3.9965747289437394,-4.811853049816255,4.825546365328565,-3.629148851273947,1.9579835477835545,-0.7375313360955992,0.4194093201712074,0.31941603742173036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,seeding,step,False
2.226985519164317,4.46662963572722,-3.0388332607701556,-3.730689281263853,-2.883591513588905,2.3954441996507887,0.48683679053884243,-2.2052710741457164,-6.790128899598525,4.03167637130044,-5.004436046868743,-4.596606352635357,1.1927051200893963,5.949672595742944,-2.28691051031281,-2.518788596791699,5.683774419525935,-0.07100905191832302,-0.30967970342508994,0.8678369064195637,-5.317425191279692,3.921115575384373,2.348243324092311,5.265136106095182,-6.641468946564791,7.044489816078693,-5.7689022646942805,3.792666769567234,-1.9210001525624425,1.7503053897595644,-0.29620821693661314,-0.3986463663447778,-0.3645214500003729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,seeding,step,False
4.855597516041763,4.84412404612078,-2.5777227824343254,-3.0020549997572115,-3.8605127289750567,3.707248565596328,-0.5440545786176922,-0.6465767299577383,6.49729500585978,4.695215130636678,-6.235151817088169,-4.99581980445747,1.2236333783590476,7.204321805933492,-2.533303792012181,-2.8769163402686337,6.23598254352105,-2.370924747602213,-0.24804269036731014,-1.3911603265864845,-3.638562983721367,1.7931973897689857,2.722439669252449,6.524120880085423,6.528915156686674,-5.736566733171179,7.091344321885386,5.627349991350921,-3.1044689690292864,3.1365033196601604,-0.8909025847890661,-0.7556527490763919,-0.4159724925000719,0.43054460787264853,-0.1435836021122794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,seeding,step,False
7.088827927242518,5.224335745697065,-2.1096643415278202,-2.27342071825057,-4.837462734890803,5.125708327820098,-1.574945947774228,-0.9969380407341759,5.009939196583146,5.358753889972915,-7.054999506695396,-5.395033256279584,1.254561636628699,-6.932715295899349,-2.7796970737115516,-3.3025928583238793,6.788190667516165,-4.640002836238883,0.5010086323157775,-3.0533586975909803,-2.4529229761643236,0.6749001507148455,2.994110451488227,-7.077737266020975,4.697053566398695,-3.8945532307618933,4.951590908465053,7.462033213134609,-3.8863863532792498,4.522701249560757,-1.4855969526415191,-1.31307618481314,-0.5993527381936082,2.645801753338149,-2.101507314871665,0.3456891663207867,-0.07098505788877012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,seeding,step,False
-7.123850421427191,5.612606310345903,-1.6381490562926717,-1.5465950196736884,-5.714174772376533,6.616392399998299,-2.6066838123574274,-2.3669967653508643,3.7195992498398107,6.022292649309152,7.237470763225615,-5.7942467081016975,1.2854898948983502,-4.868266512113449,-3.0260903554109224,-3.721250529338716,7.34039879151128,7.344986389947962,1.2435496468578187,-4.5436974791584595,-1.4190031178414126,0.4047084670171497,3.184168852819368,-5.705605043849071,2.769977549673567,-2.8938563234870798,2.8118374950447196,-5.703283565081702,-3.7877053516364896,5.908899179461353,-1.4998757035661534,-1.870499620549888,-0.7827329838871445,5.092503017841671,-4.701001839290389,2.550058276401306,-1.662362022808419,0.09961609632963539,-0.10308641598914048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,seeding,step,False
-6.24810009390238,6.000876874994741,-0.6319627634357534,-0.8099709808261153,-6.516625944434909,-7.289676764474061,-3.6388690570572044,-3.7370554899675494,3.3937043790429624,6.68583140864539,6.515564326330554,-6.193460159923811,1.390030252529677,-3.080674762520287,-3.272483637110293,-4.132935124722216,-7.107393084493605,4.339996226497995,1.9860906613998583,-6.0410093363572726,-0.3847135238849648,0.07368033756600259,3.3742272541505094,-4.613498979732558,0.04378712642473354,-2.4295597088852623,0.6741364419113236,-3.8686003432980147,-3.705157090237476,7.29509710936195,-0.7057213149386139,-2.427923056286636,-0.9661132295806808,-7.460795717654812,-7.30049636370912,4.885022604112444,-3.586259027327138,1.1667397096940306,-1.1170641357005757,0.02945839103979332,0.20663702903834455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,seeding,step,False
-5.174365740748463,6.38914743964358,0.9427673408575634,-0.09422911560917824,-6.754376157442109,-6.20029467711504,-4.638560155864449,-5.163673657009251,3.051438843948834,6.539695246455491,5.765616062862029,-6.587005772231035,2.2290305819393783,-2.041523226108341,-3.518876918809664,-4.644031141014566,-6.55518496049849,1.3350060630480192,2.728631675941898,7.461678806443914,0.6495760700714827,-0.8643395040986784,3.5642856554816507,-3.6618150981629585,-2.7492500228312995,-1.816773701979648,-1.2096354425849865,-1.965558372214353,-3.5416353010653046,-6.3187049607374535,0.08654505264811085,-2.985346492023384,-1.1494934752742172,-5.014094453151295,5.10000911187215,7.219986931823581,-5.510156031845851,2.2789513973207614,-2.4848235722019503,0.48706052662765975,0.49087171739961416,0.043100789772167504,0.3851300365743991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,seeding,step,False
-4.100631387594547,6.75689298052234,1.8075134208065706,1.134516764519513,-7.261617757566797,-5.207128481309634,-4.389703060420484,-6.337146471151062,3.4236114402433784,5.22553203768048,4.989138038266047,-6.924391169253365,3.0619693772829626,-1.1696503646039007,-3.8509531894462774,-5.284816178851577,-6.075302424500698,-1.6720197987416092,3.4711726904839377,5.964366949245101,1.6838656640279304,-1.8010308936792643,3.754344056812792,-3.141860099267693,-5.444384067762713,-0.9524628323918573,-2.59531739629326,-0.8204898768734092,-3.2058897463877134,-4.932507030836857,0.8788114202348356,-3.4578781462401933,-1.2484066038669794,-2.594110975182775,2.5005145874534245,-5.445048740465281,-7.434053036364562,3.3911630849474887,-3.849946020085053,0.9298493457697079,1.0258032114646105,-0.6310560837008573,1.1747512240004647,-0.5361967488933373,-0.5730859312336845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,seeding,step,False
